Calendar Year,Source,source_code,Machine Line,Artificial machine line,Machine Line Code,Brand,Brand Code
2024,MOLIT,MOL,GPE Excavators Wheeled,GEW,GEW,Hyundai,HYU
2024,MOLIT,MOL,Compact Excavators,CEX,CEX,Kato Imer,KAT
2024,MOLIT,MOL,Compact Excavators,CEX,CEX,Kobelco,KOB
2024,MOLIT,MOL,GPE Excavators Crawled,GEC,GEC,Kobelco,KOB
2024,MOLIT,MOL,Rigid Haulers,Rigid Haulers,340,Komatsu,KOM
2024,MOLIT,MOL,Wheel Loaders,WLO,WLO,Komatsu,KOM
2024,MOLIT,MOL,Compact Excavators,CEX,CEX,Kubota,KUB
2024,MOLIT,MOL,Compact Excavators,CEX,CEX,Sunward,SUN
2024,MOLIT,MOL,Articulated Haulers,Articulated Haulers,330,Volvo,VCE
2024,MOLIT,MOL,Compact Excavators,CEX,CEX,Volvo,VCE
2024,MOLIT,MOL,GPE Excavators Crawled,GEC,GEC,Volvo,VCE
2024,MOLIT,MOL,Wheel Loaders,WLO,WLO,Volvo,VCE
2024,MOLIT,MOL,GPE Excavators Wheeled,GEW,GEW,Volvo,VCE
2024,MOLIT,MOL,Compact Excavators,CEX,CEX,Wacker Neuson,WAN
2024,MOLIT,MOL,GPE Excavators Crawled,GEC,GEC,Yanmar,YAN
2024,MOLIT,MOL,Compact Excavators,CEX,CEX,Yanmar,YAN
