Year,Geographical Region,Geographical Market Area,End Country,End Country Code,Machine Family,Machine Line,Machine Line Code,Size Class,Size Class Mapping,Total Market FID Sales
2024,Region India,MA India Exports,Bangladesh,BD,General Purpose Equipment,GPE Wheel Loaders,360,WLC18<19,>12,5
2024,Region India,MA India Exports,Bangladesh,BD,General Purpose Equipment,GPE Wheel Loaders,360,WLC19<20,>12,2
2024,Region India,MA India Exports,Bangladesh,BD,Road Machinery Equipment,Compaction Machines,390,3WSR,Compaction Machines,62
2024,Region India,MA India Exports,Bangladesh,BD,Road Machinery Equipment,Compaction Machines,390,PTR0<2.5,Compaction Machines,1
2024,Region India,MA India Exports,Bangladesh,BD,Road Machinery Equipment,Compaction Machines,390,PTR2.5+,Compaction Machines,1
2024,Region India,MA India Exports,Bangladesh,BD,Road Machinery Equipment,Compaction Machines,390,VS-SS0<5,Compaction Machines,0
2024,Region India,MA India Exports,Bangladesh,BD,Road Machinery Equipment,Compaction Machines,390,VS-SS15<19,Compaction Machines,0
2024,Region India,MA India Exports,Bangladesh,BD,Road Machinery Equipment,Compaction Machines,390,VS-SS19+,Compaction Machines,0
2024,Region India,MA India Exports,Bangladesh,BD,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,7
2024,Region India,MA India Exports,Bangladesh,BD,Road Machinery Equipment,Compaction Machines,390,VTR-2D11.3+,Compaction Machines,0
2024,Region India,MA India Exports,Bangladesh,BD,Road Machinery Equipment,Compaction Machines,390,VTR-2D1.8<3.0,Compaction Machines,2
2024,Region India,MA India Exports,Bangladesh,BD,Road Machinery Equipment,Compaction Machines,390,VTR-2D3.0<5.0,Compaction Machines,0
2024,Region India,MA India Exports,Bangladesh,BD,Road Machinery Equipment,Compaction Machines,390,VTR-2D5.0<8.0,Compaction Machines,6
2024,Region India,MA India Exports,Bangladesh,BD,Road Machinery Equipment,Compaction Machines,390,VTR-2D8.0<11.3,Compaction Machines,0
2024,Region India,MA India Exports,Bhutan,BT,Compact Equipment,Compact Excavators,CEX,EC3<4,<6T,3
2024,Region India,MA India Exports,Bhutan,BT,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,0
2024,Region India,MA India Exports,Bhutan,BT,General Purpose Equipment,GPE Crawler Excavators,310,EC14<16,>10T,1
2024,Region India,MA India Exports,Bhutan,BT,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,11
2024,Region India,MA India Exports,Bhutan,BT,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,16
2024,Region India,MA India Exports,Bhutan,BT,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,1
2024,Region India,MA India Exports,Bhutan,BT,General Purpose Equipment,GPE Crawler Excavators,310,EC50<66,>10T,1
2024,Region India,MA India Exports,Bhutan,BT,General Purpose Equipment,GPE Wheel Excavators,320,EW13<15,>11T,2
2024,Region India,MA India Exports,Bhutan,BT,General Purpose Equipment,GPE Wheel Excavators,320,EW15<17,>11T,0
2024,Region India,MA India Exports,Bhutan,BT,General Purpose Equipment,GPE Wheel Loaders,360,WLC13<14,>12,0
2024,Region India,MA India Exports,Bhutan,BT,General Purpose Equipment,GPE Wheel Loaders,360,WLC14<15,>12,0
2024,Region India,MA India Exports,Bhutan,BT,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,2
2024,Region India,MA India Exports,Bhutan,BT,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,2
2024,Region India,MA India Exports,Bhutan,BT,Road Machinery Equipment,Compaction Machines,390,VTR-2D8.0<11.3,Compaction Machines,0
2024,Region India,MA India Exports,Maldives,MV,Compact Equipment,Compact Excavators,CEX,EC3<4,<6T,1
2024,Region India,MA India Exports,Maldives,MV,Compact Equipment,Compact Excavators,CEX,EC6<8,6<10T,1
2024,Region India,MA India Exports,Maldives,MV,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,4
2024,Region India,MA India Exports,Maldives,MV,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,4
2024,Region India,MA India Exports,Maldives,MV,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,4
2024,Region India,MA India Exports,Maldives,MV,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,0
2024,Region India,MA India Exports,Maldives,MV,General Purpose Equipment,GPE Wheel Loaders,360,WLC13<14,>12,3
2024,Region India,MA India Exports,Maldives,MV,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,1
2024,Region India,MA India Exports,Maldives,MV,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,1
2024,Region India,MA India Exports,Maldives,MV,General Purpose Equipment,GPE Wheel Loaders,360,WLC18<19,>12,0
2024,Region India,MA India Exports,Maldives,MV,Road Machinery Equipment,Compaction Machines,390,PTR2.5+,Compaction Machines,1
2024,Region India,MA India Exports,Maldives,MV,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,0
2024,Region India,MA India Exports,Maldives,MV,Road Machinery Equipment,Compaction Machines,390,VTR-2D8.0<11.3,Compaction Machines,1
2024,Region India,MA India Exports,Nepal,NP,Compact Equipment,Compact Excavators,CEX,EC2<3,<6T,1
2024,Region India,MA India Exports,Nepal,NP,Compact Equipment,Compact Excavators,CEX,EC3<4,<6T,1
2024,Region India,MA India Exports,Nepal,NP,Compact Equipment,Compact Excavators,CEX,EC6<8,6<10T,1
2024,Region India,MA India Exports,Nepal,NP,Compact Equipment,Compact Excavators,CEX,EC8<10,6<10T,0
2024,Region India,MA India Exports,Nepal,NP,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,5
2024,Region India,MA India Exports,Nepal,NP,Compact Equipment,Compact Wheel Loaders,350,WLC8<9,7<10,0
2024,Region India,MA India Exports,Nepal,NP,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,3
2024,Region India,MA India Exports,Nepal,NP,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,57
2024,Region India,MA India Exports,Nepal,NP,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,48
2024,Region India,MA India Exports,Nepal,NP,General Purpose Equipment,GPE Crawler Excavators,310,EC24<28,>10T,2
2024,Region India,MA India Exports,Nepal,NP,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,3
2024,Region India,MA India Exports,Nepal,NP,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,6
2024,Region India,MA India Exports,Nepal,NP,General Purpose Equipment,GPE Wheel Excavators,320,EW13<15,>11T,2
2024,Region India,MA India Exports,Nepal,NP,General Purpose Equipment,GPE Wheel Excavators,320,EW17<20,>11T,5
2024,Region India,MA India Exports,Nepal,NP,General Purpose Equipment,GPE Wheel Loaders,360,WLC13<14,>12,12
2024,Region India,MA India Exports,Nepal,NP,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,0
2024,Region India,MA India Exports,Nepal,NP,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,18
2024,Region India,MA India Exports,Nepal,NP,Road Machinery Equipment,Compaction Machines,390,CR1.8<3,Compaction Machines,2
2024,Region India,MA India Exports,Nepal,NP,Road Machinery Equipment,Compaction Machines,390,PTR0<2.5,Compaction Machines,3
2024,Region India,MA India Exports,Nepal,NP,Road Machinery Equipment,Compaction Machines,390,VS-SS0<5,Compaction Machines,12
2024,Region India,MA India Exports,Nepal,NP,Road Machinery Equipment,Compaction Machines,390,VS-SS12<15,Compaction Machines,6
2024,Region India,MA India Exports,Nepal,NP,Road Machinery Equipment,Compaction Machines,390,VS-SS15<19,Compaction Machines,2
2024,Region India,MA India Exports,Nepal,NP,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,42
2024,Region India,MA India Exports,Nepal,NP,Road Machinery Equipment,Compaction Machines,390,VTR-2D3.0<5.0,Compaction Machines,15
2024,Region India,MA India Exports,Nepal,NP,Road Machinery Equipment,Compaction Machines,390,VTR-2D8.0<11.3,Compaction Machines,9
2024,Region India,MA India Exports,Sri Lanka,LK,Compact Equipment,Compact Excavators,CEX,EC2<3,<6T,1
2024,Region India,MA India Exports,Sri Lanka,LK,Compact Equipment,Compact Excavators,CEX,EC3<4,<6T,7
2024,Region India,MA India Exports,Sri Lanka,LK,Compact Equipment,Compact Excavators,CEX,EC4<5,<6T,2
2024,Region India,MA India Exports,Sri Lanka,LK,Compact Equipment,Compact Excavators,CEX,EC6<8,6<10T,1
2024,Region India,MA India Exports,Sri Lanka,LK,Compact Equipment,Compact Wheel Loaders,350,WLC10<12,10<12,0
2024,Region India,MA India Exports,Sri Lanka,LK,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,13
2024,Region India,MA India Exports,Sri Lanka,LK,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,0
2024,Region India,MA India Exports,Sri Lanka,LK,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,5
2024,Region India,MA India Exports,Sri Lanka,LK,General Purpose Equipment,GPE Wheel Loaders,360,WLC13<14,>12,2
2024,Region India,MA India Exports,Sri Lanka,LK,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,4
2024,Region India,MA India Exports,Sri Lanka,LK,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,1
2024,Region India,MA India Exports,Sri Lanka,LK,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,12
2024,Region India,MA India Exports,Sri Lanka,LK,Road Machinery Equipment,Compaction Machines,390,VTR-2D3.0<5.0,Compaction Machines,7
2024,Region International,MA Africa,Algeria,DZ,Compact Equipment,Compact Excavators,CEX,EC0<1,<6T,1
2024,Region International,MA Africa,Algeria,DZ,Compact Equipment,Compact Excavators,CEX,EC1<2,<6T,22
2024,Region International,MA Africa,Algeria,DZ,Compact Equipment,Compact Excavators,CEX,EC2<3,<6T,21
2024,Region International,MA Africa,Algeria,DZ,Compact Equipment,Compact Excavators,CEX,EC3<4,<6T,21
2024,Region International,MA Africa,Algeria,DZ,Compact Equipment,Compact Excavators,CEX,EC4<5,<6T,3
2024,Region International,MA Africa,Algeria,DZ,Compact Equipment,Compact Excavators,CEX,EC5<6,<6T,10
2024,Region International,MA Africa,Algeria,DZ,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,12
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,Articulated Haulers,330,AH35+,Articulated Haulers,12
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,0
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Crawler Excavators,310,EC120<150,>10T,2
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,23
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,23
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Crawler Excavators,310,EC24<28,>10T,7
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,56
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,58
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Crawler Excavators,310,EC40<50,>10T,67
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Crawler Excavators,310,EC50<66,>10T,13
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Crawler Excavators,310,EC66<80,>10T,3
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Crawler Excavators,310,EC80<100,>10T,3
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Wheel Excavators,320,EW15<17,>11T,6
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Wheel Excavators,320,EW17<20,>11T,2
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Wheel Excavators,320,EW20+,>11T,1
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC13<14,>12,12
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,33
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,133
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC17<18,>12,18
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC18<19,>12,44
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC19<20,>12,5
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC20<21,>12,1
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC21<23,>12,3
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,GPE Wheel Loaders,360,WLC23<30,>12,5
2024,Region International,MA Africa,Algeria,DZ,General Purpose Equipment,Rigid Haulers,340,RH0<55,Rigid Haulers,4
2024,Region International,MA Africa,Algeria,DZ,Road Machinery Equipment,Compaction Machines,390,PTR0<2.5,Compaction Machines,24
2024,Region International,MA Africa,Algeria,DZ,Road Machinery Equipment,Compaction Machines,390,PTR2.5+,Compaction Machines,29
2024,Region International,MA Africa,Algeria,DZ,Road Machinery Equipment,Compaction Machines,390,VS-SS12<15,Compaction Machines,11
2024,Region International,MA Africa,Algeria,DZ,Road Machinery Equipment,Compaction Machines,390,VS-SS15<19,Compaction Machines,6
2024,Region International,MA Africa,Algeria,DZ,Road Machinery Equipment,Compaction Machines,390,VS-SS19+,Compaction Machines,20
2024,Region International,MA Africa,Algeria,DZ,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,9
2024,Region International,MA Africa,Algeria,DZ,Road Machinery Equipment,Compaction Machines,390,VTR-2D0<1.8,Compaction Machines,0
2024,Region International,MA Africa,Algeria,DZ,Road Machinery Equipment,Compaction Machines,390,VTR-2D11.3+,Compaction Machines,10
2024,Region International,MA Africa,Algeria,DZ,Road Machinery Equipment,Compaction Machines,390,VTR-2D1.8<3.0,Compaction Machines,5
2024,Region International,MA Africa,Algeria,DZ,Road Machinery Equipment,Compaction Machines,390,VTR-2D3.0<5.0,Compaction Machines,2
2024,Region International,MA Africa,Algeria,DZ,Road Machinery Equipment,Compaction Machines,390,VTR-2D8.0<11.3,Compaction Machines,21
2024,Region International,MA Africa,Angola,AO,Compact Equipment,Compact Excavators,CEX,EC1<2,<6T,0
2024,Region International,MA Africa,Angola,AO,Compact Equipment,Compact Excavators,CEX,EC3<4,<6T,4
2024,Region International,MA Africa,Angola,AO,Compact Equipment,Compact Excavators,CEX,EC5<6,<6T,7
2024,Region International,MA Africa,Angola,AO,Compact Equipment,Compact Excavators,CEX,EC6<8,6<10T,8
2024,Region International,MA Africa,Angola,AO,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,5
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,Articulated Haulers,330,AH35+,Articulated Haulers,39
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC100<120,>10T,0
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,1
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC14<16,>10T,0
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC150<200,>10T,0
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,20
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC200<300,>10T,0
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,33
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC24<28,>10T,1
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,29
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,41
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC40<50,>10T,18
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC50<66,>10T,4
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC66<80,>10T,8
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Crawler Excavators,310,EC80<100,>10T,5
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Wheel Excavators,320,EW13<15,>11T,2
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Wheel Excavators,320,EW15<17,>11T,4
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Wheel Excavators,320,EW17<20,>11T,2
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Wheel Excavators,320,EW20+,>11T,1
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Wheel Loaders,360,WLC14<15,>12,5
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,5
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,54
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Wheel Loaders,360,WLC18<19,>12,20
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Wheel Loaders,360,WLC20<21,>12,0
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Wheel Loaders,360,WLC21<23,>12,1
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,GPE Wheel Loaders,360,WLC23<30,>12,0
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,Rigid Haulers,340,RH0<55,Rigid Haulers,5
2024,Region International,MA Africa,Angola,AO,General Purpose Equipment,Rigid Haulers,340,RH75<120,Rigid Haulers,0
2024,Region International,MA Africa,Angola,AO,Road Machinery Equipment,Compaction Machines,390,PTR2.5+,Compaction Machines,1
2024,Region International,MA Africa,Angola,AO,Road Machinery Equipment,Compaction Machines,390,VS-SP15+,Compaction Machines,5
2024,Region International,MA Africa,Angola,AO,Road Machinery Equipment,Compaction Machines,390,VS-SS15<19,Compaction Machines,3
2024,Region International,MA Africa,Angola,AO,Road Machinery Equipment,Compaction Machines,390,VS-SS19+,Compaction Machines,29
2024,Region International,MA Africa,Angola,AO,Road Machinery Equipment,Compaction Machines,390,VS-SS5<8,Compaction Machines,1
2024,Region International,MA Africa,Angola,AO,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,0
2024,Region International,MA Africa,Angola,AO,Road Machinery Equipment,Compaction Machines,390,VTR-2D1.8<3.0,Compaction Machines,7
2024,Region International,MA Africa,Angola,AO,Road Machinery Equipment,Compaction Machines,390,VTR-2D3.0<5.0,Compaction Machines,4
2024,Region International,MA Africa,Angola,AO,Road Machinery Equipment,Compaction Machines,390,VTR-2D8.0<11.3,Compaction Machines,0
2024,Region International,MA Africa,Benin,BJ,Compact Equipment,Compact Excavators,CEX,EC0<1,<6T,2
2024,Region International,MA Africa,Benin,BJ,Compact Equipment,Compact Excavators,CEX,EC2<3,<6T,0
2024,Region International,MA Africa,Benin,BJ,Compact Equipment,Compact Excavators,CEX,EC5<6,<6T,2
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,Articulated Haulers,330,AH35+,Articulated Haulers,3
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,2
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,13
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,5
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Crawler Excavators,310,EC24<28,>10T,0
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,9
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,5
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Crawler Excavators,310,EC40<50,>10T,3
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Wheel Excavators,320,EW13<15,>11T,2
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Wheel Excavators,320,EW15<17,>11T,0
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Wheel Excavators,320,EW17<20,>11T,1
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Wheel Excavators,320,EW20+,>11T,1
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Wheel Loaders,360,WLC13<14,>12,0
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,27
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Wheel Loaders,360,WLC17<18,>12,0
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Wheel Loaders,360,WLC18<19,>12,5
2024,Region International,MA Africa,Benin,BJ,General Purpose Equipment,GPE Wheel Loaders,360,WLC23<30,>12,1
2024,Region International,MA Africa,Benin,BJ,Road Machinery Equipment,Compaction Machines,390,PTR2.5+,Compaction Machines,1
2024,Region International,MA Africa,Benin,BJ,Road Machinery Equipment,Compaction Machines,390,VS-SS0<5,Compaction Machines,0
2024,Region International,MA Africa,Benin,BJ,Road Machinery Equipment,Compaction Machines,390,VS-SS12<15,Compaction Machines,0
2024,Region International,MA Africa,Benin,BJ,Road Machinery Equipment,Compaction Machines,390,VS-SS15<19,Compaction Machines,2
2024,Region International,MA Africa,Benin,BJ,Road Machinery Equipment,Compaction Machines,390,VS-SS19+,Compaction Machines,0
2024,Region International,MA Africa,Benin,BJ,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,2
2024,Region International,MA Africa,Benin,BJ,Road Machinery Equipment,Compaction Machines,390,VTR-2D11.3+,Compaction Machines,2
2024,Region International,MA Africa,Benin,BJ,Road Machinery Equipment,Compaction Machines,390,VTR-2D1.8<3.0,Compaction Machines,1
2024,Region International,MA Africa,Benin,BJ,Road Machinery Equipment,Compaction Machines,390,VTR-2D3.0<5.0,Compaction Machines,8
2024,Region International,MA Africa,Benin,BJ,Road Machinery Equipment,Compaction Machines,390,VTR-2D8.0<11.3,Compaction Machines,5
2024,Region International,MA Africa,Botswana,BW,Compact Equipment,Compact Excavators,CEX,EC1<2,<6T,0
2024,Region International,MA Africa,Botswana,BW,Compact Equipment,Compact Excavators,CEX,EC5<6,<6T,1
2024,Region International,MA Africa,Botswana,BW,Compact Equipment,Compact Excavators,CEX,EC6<8,6<10T,1
2024,Region International,MA Africa,Botswana,BW,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,3
2024,Region International,MA Africa,Botswana,BW,Compact Equipment,Compact Wheel Loaders,350,WLC7<8,7<10,3
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,Articulated Haulers,330,AH0<26,Articulated Haulers,2
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,Articulated Haulers,330,AH26<30,Articulated Haulers,4
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,Articulated Haulers,330,AH35+,Articulated Haulers,15
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Crawler Excavators,310,EC10<14,>10T,1
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Crawler Excavators,310,EC120<150,>10T,1
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Crawler Excavators,310,EC150<200,>10T,0
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,2
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Crawler Excavators,310,EC200<300,>10T,0
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,6
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Crawler Excavators,310,EC28<33,>10T,15
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Crawler Excavators,310,EC33<40,>10T,2
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Crawler Excavators,310,EC40<50,>10T,2
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Crawler Excavators,310,EC66<80,>10T,2
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Crawler Excavators,310,EC80<100,>10T,0
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Wheel Loaders,360,WLC13<14,>12,2
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Wheel Loaders,360,WLC15<16,>12,3
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Wheel Loaders,360,WLC16<17,>12,31
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Wheel Loaders,360,WLC18<19,>12,1
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,GPE Wheel Loaders,360,WLC23<30,>12,2
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,Rigid Haulers,340,RH120<200,Rigid Haulers,2
2024,Region International,MA Africa,Botswana,BW,General Purpose Equipment,Rigid Haulers,340,RH75<120,Rigid Haulers,0
2024,Region International,MA Africa,Botswana,BW,Road Machinery Equipment,Compaction Machines,390,PTR0<2.5,Compaction Machines,1
2024,Region International,MA Africa,Botswana,BW,Road Machinery Equipment,Compaction Machines,390,PTR2.5+,Compaction Machines,2
2024,Region International,MA Africa,Botswana,BW,Road Machinery Equipment,Compaction Machines,390,VS-SS0<5,Compaction Machines,3
2024,Region International,MA Africa,Botswana,BW,Road Machinery Equipment,Compaction Machines,390,VS-SS12<15,Compaction Machines,2
2024,Region International,MA Africa,Botswana,BW,Road Machinery Equipment,Compaction Machines,390,VS-SS15<19,Compaction Machines,10
2024,Region International,MA Africa,Botswana,BW,Road Machinery Equipment,Compaction Machines,390,VS-SS19+,Compaction Machines,2
2024,Region International,MA Africa,Botswana,BW,Road Machinery Equipment,Compaction Machines,390,VS-SS8<12,Compaction Machines,12
2024,Region International,MA Africa,Botswana,BW,Road Machinery Equipment,Compaction Machines,390,VTR-2D0<1.8,Compaction Machines,0
2024,Region International,MA Africa,Botswana,BW,Road Machinery Equipment,Compaction Machines,390,VTR-2D11.3+,Compaction Machines,0
2024,Region International,MA Africa,Botswana,BW,Road Machinery Equipment,Compaction Machines,390,VTR-2D5.0<8.0,Compaction Machines,1
2024,Region International,MA Africa,British Indian Ocean Territory,IO,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,4
2024,Region International,MA Africa,Burkina Faso,BF,Compact Equipment,Compact Wheel Loaders,350,WLC12<13,>12,3
2024,Region International,MA Africa,Burkina Faso,BF,General Purpose Equipment,Articulated Haulers,330,AH35+,Articulated Haulers,8
2024,Region International,MA Africa,Burkina Faso,BF,General Purpose Equipment,GPE Crawler Excavators,310,EC19<21,>10T,26
2024,Region International,MA Africa,Burkina Faso,BF,General Purpose Equipment,GPE Crawler Excavators,310,EC200<300,>10T,5
2024,Region International,MA Africa,Burkina Faso,BF,General Purpose Equipment,GPE Crawler Excavators,310,EC21<24,>10T,12
